MAL_ID,Name,Score,Genres,Type,Episodes,Ranked,Popularity,Members,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
41710,Genjitsu Shugi Yuusha no Oukoku Saikenki,Unknown,"Action, Military, Harem, Magic, Romance, Fantasy",TV,Unknown,Unknown,4195,15032,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41714,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3,Unknown,"Action, Military, Sci-Fi, Drama, Mecha",Movie,3,12215,8984,1897,8,3,5,8,4,3,2,1,Unknown,3
41722,Ringo no Uta,Unknown,"Kids, Music",Music,1,11698,17257,62,1,Unknown,1,1,5,4,8,4,1,4
41727,Iroha Matsuri,Unknown,"Kids, Music",Music,1,14617,17174,68,3,1,1,3,3,14,3,Unknown,5,3
41729,Nichiyoubi no Shokuji,Unknown,"Kids, Music",Music,1,11144,17230,64,3,Unknown,1,2,6,12,5,1,Unknown,2
41734,Jintai no Survival!,Unknown,"Action, Comedy, Shounen",Movie,1,14691,13281,320,1,Unknown,1,1,2,1,1,Unknown,Unknown,4
41739,Jungle Dance,Unknown,"Kids, Music",Music,1,14727,17228,65,2,Unknown,1,3,9,11,2,4,1,1
41744,365-nichi no Love Song,Unknown,"Kids, Music",Music,1,13199,16282,125,3,1,2,11,27,18,9,1,1,1
41745,An Instant,Unknown,"Dementia, Music",Movie,1,13263,17105,75,3,Unknown,Unknown,2,11,9,3,5,2,2
41750,Koukaku Kidoutai: SAC_2045 2nd Season,Unknown,"Action, Mecha, Military, Police, Sci-Fi, Seinen",ONA,12,0,0,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41759,Sora Tobu Kujira,Unknown,"Kids, Music",Music,1,12135,17268,61,1,Unknown,1,4,8,6,5,2,Unknown,3
41762,Tenchi Souzou Design-bu,6.76,"Slice of Life, Comedy, Fantasy, Seinen",TV,12,4642,2716,35781,377,492,1178,2204,1411,753,261,101,42,72
41766,Hitotsu no Doa,Unknown,"Kids, Music",Music,1,14459,17225,64,2,Unknown,2,6,5,13,1,2,1,2
41768,Yakou,6.46,Music,Music,1,6122,14505,226,18,11,16,38,30,20,3,4,3,1
41769,Nautilus,6.59,"Music, Drama",Music,1,5445,14826,206,22,14,18,28,17,11,9,3,4,2
41776,Oshiri Tantei 2nd Season,Unknown,"Mystery, Comedy, Kids, Fantasy",TV,16,11411,17072,78,1,Unknown,Unknown,2,2,2,1,1,Unknown,3
41777,Oshiri Tantei 3rd Season,Unknown,"Mystery, Comedy, Kids, Fantasy",TV,13,11414,17200,66,1,Unknown,1,Unknown,2,1,1,1,Unknown,3
41778,Oshiri Tantei 4th Season,Unknown,"Comedy, Fantasy, Kids, Mystery",TV,13,11419,17218,67,Unknown,Unknown,Unknown,Unknown,1,Unknown,2,1,Unknown,3
41780,BanG Dream! Movie: Episode of Roselia - I: Yakusoku,Unknown,Music,Movie,1,Unknown,7721,3158,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41781,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,Unknown,Music,Movie,1,Unknown,9882,1322,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41782,BanG Dream! Movie: Poppin' Dream!,Unknown,Music,Movie,1,Unknown,8113,2691,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41783,Iwa Kakeru!: Sport Climbing Girls,6.49,"Comedy, Sports, School",TV,12,5960,2012,59773,713,844,2813,6147,5390,2920,1425,615,311,172
41785,Ze Tian Ji 5th Season,6.82,"Action, Adventure, Fantasy",ONA,12,4381,10649,915,45,17,73,79,44,17,5,7,2,2
41793,Hajimete no Orusuban,6.05,Hentai,OVA,Unknown,Unknown,9609,1472,49,31,68,104,123,88,39,25,22,32
41794,Natsu ga Owaru made The Animation,5.91,Hentai,OVA,2,Unknown,8560,2238,61,40,105,152,226,173,91,62,24,38
41795,Kohakuiro no Hunter The Animation,6.13,Hentai,OVA,1,Unknown,8882,1977,56,59,125,181,188,135,79,31,24,37
41796,Omukaisan,Unknown,"Dementia, Drama",Movie,1,11330,17210,66,Unknown,2,1,3,7,10,3,Unknown,1,4
41797,Kangaeru Jikan,Unknown,"Dementia, Music",Movie,1,14868,16996,83,1,Unknown,2,1,6,11,8,4,2,6
41802,Wan Jie Chun Qiu,6.41,"Action, Adventure, Historical, Magic, Romance, Martial Arts, Fantasy",ONA,56,6384,10660,915,17,15,36,60,41,28,14,11,3,3
41807,Get Up! Get Live! #Geragera,Unknown,"Slice of Life, Comedy",TV,10,14113,10995,790,4,Unknown,2,13,6,19,10,6,3,13
41808,Shining Star: Saeroun Luna-Queen-ui Tansaeng!,Unknown,"Fantasy, Music, School, Shoujo",Movie,1,11987,16413,118,3,1,2,5,3,1,Unknown,Unknown,1,3
41812,Megami-ryou no Ryoubo-kun.,Unknown,"Harem, Comedy, Romance, Ecchi, Shounen",TV,Unknown,Unknown,7749,3163,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41813,Kaijuu Step Wandabada 2nd Season,Unknown,"Comedy, Kids",TV,Unknown,14806,17127,75,Unknown,Unknown,Unknown,Unknown,3,1,1,Unknown,1,3
41822,Moldiver Ex,Unknown,"Sci-Fi, Comedy",OVA,2,15616,16114,132,1,Unknown,Unknown,2,9,4,2,Unknown,1,2
41824,Soukou Seiki Ysphere: Ingyaku no Sennou Kaizou,5.73,Hentai,OVA,2,Unknown,10026,1204,33,21,34,78,74,76,38,26,23,26
41833,Kyuuketsuki Sugu Shinu,Unknown,"Comedy, Supernatural, Vampire, Shounen",TV,Unknown,Unknown,10548,984,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41834,King's Raid: Ishi wo Tsugumono-tachi,5.58,"Action, Adventure, Magic, Fantasy",TV,26,9477,2515,41180,371,209,550,1285,1636,1539,1020,488,272,224
41842,Shin Tennis no Ouji-sama: Hyoutei vs. Rikkai - Game of Future,Unknown,"Game, Sports, School, Shounen",ONA,2,11996,10270,1101,6,1,4,4,1,1,Unknown,1,Unknown,1
41848,Isekai Harem Monogatari,7.59,"Fantasy, Harem, Hentai",OVA,Unknown,Unknown,5337,8144,608,474,751,727,364,163,65,32,19,28
41851,The Girl and the Monster,Unknown,"Comedy, Horror",ONA,Unknown,12476,14230,245,Unknown,1,Unknown,5,14,9,13,9,10,16
41852,Teienu Theater in Kobe Opening,Unknown,Music,Special,1,12419,15839,146,2,1,2,5,9,19,16,5,13,15
41853,Ievan Polkka,5.28,Music,Music,1,10159,12467,449,24,4,21,32,31,76,30,20,27,23
41854,Sita Wihayeo,Unknown,"Drama, Magic, Romance, Fantasy",ONA,1,12097,13050,350,5,4,6,9,19,8,2,3,2,3
41877,Kamiarizuki no Kodomo,Unknown,"Mystery, Demons",Movie,1,Unknown,10140,1165,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41884,Ling Jian Zun 4th Season,6.85,"Action, Romance, Fantasy",ONA,Unknown,4253,10748,887,31,16,39,24,22,5,2,2,2,5
41899,Ore dake Haireru Kakushi Dungeon,6.47,"Action, Adventure, Harem, Ecchi, Fantasy",TV,12,6027,1200,122606,2142,1588,3437,6210,4756,2825,1522,873,467,384
41911,Hanyou no Yashahime: Sengoku Otogizoushi,6.86,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Fantasy",TV,24,4189,1709,77864,1149,1010,2219,3473,2219,1340,556,202,100,350
41912,Gu Xiong,Unknown,"Action, Slice of Life",ONA,Unknown,Unknown,16838,98,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41913,Wuxian Shaonu 48,Unknown,"Music, Fantasy",ONA,12,12872,12063,517,2,3,4,13,12,8,7,4,2,5
41915,Zuihou de Zhaohuan Shi,Unknown,"Action, Adventure, Harem, Drama, Fantasy",ONA,Unknown,Unknown,7859,2992,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41916,You Yao,6.82,Comedy,ONA,12,4352,9686,1431,19,25,35,37,21,19,5,4,2,7
41917,Min Diao Ju Yi Wen Lu,6.7,"Action, Adventure, Supernatural, Thriller",ONA,12,4923,9848,1326,17,17,43,59,32,25,5,1,2,5
41918,Juan Siliang,Unknown,"Action, Fantasy",ONA,Unknown,Unknown,15538,166,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41919,Mo Du Zhe,Unknown,"Mystery, Drama",ONA,Unknown,Unknown,7823,3036,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41920,Dahua Zhi Shaonian You,Unknown,Action,ONA,16,13742,12757,384,3,1,5,17,18,12,4,3,4,6
41923,Yi Nian Yong Heng,7.27,"Action, Comedy, Historical, Martial Arts, Fantasy",ONA,52,2474,7644,3260,89,67,103,135,51,21,17,2,9,22
41926,Sputnik da One,Unknown,"Comedy, Music, Sci-Fi, Space",Music,1,12231,17049,80,6,Unknown,1,2,7,12,8,5,1,4
41930,Kamisama ni Natta Hi,6.86,"Drama, Fantasy",TV,12,4209,920,161314,4886,5738,12528,17585,11032,5688,3257,1477,762,661
41939,Halzion,Unknown,Music,Music,1,14246,16692,105,9,1,7,22,13,8,1,Unknown,1,2
41945,Kizuna (2014),Unknown,"Music, Historical, Supernatural, Drama",Music,1,15066,17185,68,2,4,6,10,7,1,2,Unknown,3,Unknown
41946,Shuumatsu no Harem,Unknown,"Sci-Fi, Harem, Ecchi, Shounen",TV,Unknown,Unknown,4536,12283,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
41951,Mukashi Keibanashi 2nd Season,Unknown,"Comedy, Parody, Sports, Fantasy",TV,4,15705,16755,104,1,Unknown,Unknown,1,6,8,3,1,1,6
42004,Syupeo Sikeulis,Unknown,"Comedy, Supernatural, Romance",ONA,Unknown,12335,15722,156,1,2,2,4,1,Unknown,Unknown,Unknown,Unknown,3
42008,Kin no Makiba,Unknown,"Fantasy, Music",Movie,1,15026,17478,42,1,Unknown,Unknown,Unknown,2,Unknown,1,1,1,5
42009,Kin no Makiba (Music),Unknown,"Fantasy, Kids, Music",Music,1,15027,17297,60,2,Unknown,2,2,9,5,7,1,Unknown,3
42012,Kaze wa Fuiteru ka?,6.04,Music,Music,1,8057,12774,383,17,3,17,37,43,37,13,6,2,4
42013,Man with a Mission Animated Short Movie,Unknown,"Comedy, Music",ONA,1,15411,16425,121,2,1,1,Unknown,14,15,6,Unknown,2,7
42014,Kowasugimasu.,Unknown,"Comedy, Horror, Music",ONA,1,15180,16107,135,2,1,3,2,4,7,17,7,11,17
42015,Kuku★Nenbutsu,Unknown,"Dementia, Music",Music,1,15192,17220,65,3,Unknown,Unknown,1,2,12,4,4,4,7
42030,Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo,Unknown,"Action, Magic, Fantasy",Movie,1,Unknown,4280,14139,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42031,Muramata-san no Himitsu,6.38,Hentai,OVA,2,Unknown,7105,4044,170,151,246,398,390,220,120,93,64,42
42033,Jingju Mao,Unknown,"Action, Adventure, Comedy, Kids, Fantasy",TV,60,14695,17409,50,1,1,Unknown,Unknown,1,1,1,1,Unknown,1
42042,Ojisan to Sakana,Unknown,Comedy,Special,1,11293,17117,73,Unknown,Unknown,Unknown,2,2,6,5,10,2,9
42044,Minegishi-san wa Ootsu-kun ni Tabesasetai,6.25,Shounen Ai,ONA,4,7130,11803,581,12,11,23,56,66,46,15,3,4,5
42047,Sema Kuruoshii Ie,Unknown,Horror,ONA,1,11866,16097,133,1,Unknown,Unknown,4,12,17,6,8,7,8
42048,Succubus Stayed Life The Animation,6.93,"Hentai, School",OVA,Unknown,Unknown,7241,3807,149,152,270,285,245,129,52,27,11,25
42054,Chou Futsuu Toshi Kashiwa Densetsu,Unknown,"Comedy, Fantasy",ONA,10,13644,13220,328,3,Unknown,2,7,9,19,8,4,4,9
42055,Chou Futsuu Toshi Kashiwa Densetsu Z,Unknown,"Comedy, Fantasy",ONA,10,13644,12866,368,2,Unknown,1,6,11,13,10,3,3,8
42057,Kyoshin to Hyouka no Shiro,5.69,"Mystery, Supernatural, Drama",ONA,4,9185,9205,1730,9,13,25,74,134,126,59,19,14,7
42061,Ichiman,Unknown,Comedy,ONA,Unknown,14597,17157,73,3,Unknown,Unknown,2,1,1,3,Unknown,1,6
42068,Utau Soccer Panda Mifanda,Unknown,"Music, Slice of Life",TV,Unknown,Unknown,16940,89,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42070,Tian Yu 2nd Season: Cang Gu Zhi Ban,Unknown,"Action, Adventure, Demons, Magic, Fantasy",ONA,13,12495,15690,155,3,Unknown,6,10,9,6,1,2,Unknown,2
42071,Yuuki Yuuna wa Yuusha de Aru Churutto!,Unknown,"Slice of Life, Comedy, Drama, Magic, Fantasy",TV,Unknown,Unknown,8472,2365,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42072,Kenja no Deshi wo Nanoru Kenja,Unknown,"Adventure, Fantasy",TV,Unknown,Unknown,7466,3524,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42074,"Gon Movie: Gon, the Little Fox",Unknown,Drama,Movie,1,14172,12886,366,2,8,10,22,17,7,3,Unknown,1,2
42076,Inochi no Tabekata,7.69,"Music, Horror, Supernatural",Music,1,1055,10199,1123,151,139,200,153,71,38,14,1,2,4
42078,Hakugin,6.7,"Music, Drama",Music,1,4894,11906,555,28,19,66,120,73,39,8,3,3,3
42082,Yi Shijie Zhongyao Pu,6.13,"Drama, Magic, Fantasy",ONA,40,7667,12940,364,8,4,17,26,23,15,8,4,6,3
42090,Taeko no Nichijou 2nd Season,Unknown,Slice of Life,TV,132,12331,14805,205,2,Unknown,1,1,4,1,2,1,2,5
42091,Shingeki no Kyojin: Chronicle,7.68,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen",Movie,1,1089,2249,50634,1736,1468,2993,2858,998,437,103,52,26,60
42104,Gisoku no Moses,6.48,"Music, Supernatural",Music,1,5993,15172,185,14,15,22,26,24,8,5,5,1,2
42105,Tetopettenson (2009),Unknown,Music,Music,1,12433,17030,80,4,Unknown,2,8,10,11,9,Unknown,2,2
42106,Jiang Ziya,7.11,"Action, Adventure, Fantasy",Movie,1,3156,7377,3570,27,34,70,65,32,7,7,3,1,Unknown
42109,Kabushikigaisha Global Market CMs,Unknown,"Comedy, Slice of Life",Special,Unknown,14769,17441,50,Unknown,Unknown,Unknown,Unknown,Unknown,3,2,2,2,5
42111,Mouretsu 50 Ototarou,Unknown,"Comedy, Parody",ONA,6,15677,17144,71,2,Unknown,Unknown,Unknown,3,6,6,1,2,10
42121,Kanashimi no Kodomo-tachi,Unknown,Music,Music,1,14862,16267,125,6,2,7,13,24,12,4,2,3,2
42129,Bem Movie: Become Human,6.83,"Action, Horror, Demons, Supernatural",Movie,1,4297,6104,5746,83,75,208,349,219,100,41,17,5,13
42132,Beng Huai Xinghe,Unknown,"Action, Sci-Fi, Adventure",ONA,12,13428,15121,190,1,1,2,14,13,4,3,3,Unknown,2
42136,Pokemon Diamond & Pearl Atsumare! Pokemon Planet Center,6.35,"Action, Adventure, Comedy, Kids, Fantasy",Movie,1,6618,12005,532,14,9,21,39,51,18,8,3,1,2
42141,Kanojo ga Yatsu ni Idakareta Hi,5.89,Hentai,OVA,Unknown,Unknown,8844,2010,46,30,68,111,154,118,73,36,22,25
42142,X-Men Openings,Unknown,"Action, Super Power",Special,2,12881,15220,184,7,6,14,20,17,23,3,Unknown,1,4
42143,Aya to Majo,5.95,Magic,Movie,1,8367,7543,3328,27,35,91,179,179,131,93,48,34,13
42144,Jingju Mao Zhi Xinnian de Maoxian,Unknown,"Action, Adventure, Comedy, Kids, Fantasy",TV,52,14681,17353,53,1,1,Unknown,Unknown,1,1,1,Unknown,Unknown,2
42145,Hulaing Babies Aratame: Staying Babies,Unknown,"Slice of Life, Comedy",TV,4,14528,11971,534,7,Unknown,3,8,15,23,12,8,9,11
42146,Jingju Mao Zhi Cheng Feng Polang,Unknown,"Action, Adventure, Comedy, Kids, Martial Arts, Fantasy",TV,52,14693,17213,65,Unknown,1,Unknown,Unknown,Unknown,2,1,Unknown,Unknown,1
42147,Jingju Mao Zhi Jiaota Shidi,Unknown,"Action, Adventure, Comedy, Kids, Fantasy",ONA,70,14716,17359,57,Unknown,1,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,3
42148,Xin Jue,Unknown,"Action, Sci-Fi, Adventure, Magic",ONA,13,12906,11641,611,8,7,14,23,20,12,4,5,4,8
42149,Qiang Shen Ji: Tegong Shijie Pian,Unknown,"Action, Sci-Fi",ONA,12,11662,14938,198,2,4,7,14,8,4,2,Unknown,1,3
42151,Qiang Shen Ji: Xuezu Mishi Pian,Unknown,"Action, Sci-Fi",ONA,12,11650,15507,165,1,2,10,12,5,6,Unknown,Unknown,Unknown,2
42156,Zetsubou Funsai Shoujo ∞ Amida,6.55,"Action, Super Power, Drama, Fantasy",Music,1,5619,13699,282,5,8,24,58,27,16,2,1,3,3
42158,Wangu Xian Qiong IV: Yin Yue Cheng Pian,Unknown,"Action, Adventure, Fantasy",ONA,12,12774,12616,416,4,1,3,7,6,Unknown,Unknown,1,2,2
42161,Zuruggu to Mimikkyu,6.66,Comedy,ONA,1,5082,8481,2308,71,65,172,353,312,152,35,22,7,4
42163,Arknights,Unknown,"Action, Game, Fantasy",ONA,Unknown,13362,14376,236,7,3,5,6,4,4,1,1,Unknown,1
42168,BIGOTRE Capture Mission,Unknown,Game,ONA,3,13417,16259,124,2,Unknown,Unknown,3,7,13,10,7,6,8
42170,Mottainai Baasan,Unknown,Slice of Life,ONA,4,15664,16911,88,2,Unknown,1,Unknown,6,4,3,3,2,3
42172,Dase! Ikevo Gakuen,Unknown,"Comedy, Romance",ONA,4,13777,16971,86,Unknown,Unknown,Unknown,Unknown,7,9,4,2,2,7
42176,Huyao Xiao Hongniang: Jin Chenxi,6.98,"Comedy, Historical, Supernatural, Drama, Romance",ONA,10,3701,9846,1343,39,24,61,78,47,16,3,4,1,5
42178,Mi Bao Zhi Guo,Unknown,"Sci-Fi, Mystery, Fantasy",ONA,Unknown,Unknown,12886,374,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42179,Lalalacoco II,Unknown,"Comedy, Kids, Slice of Life",TV,Unknown,15285,16906,92,Unknown,Unknown,1,Unknown,2,Unknown,Unknown,Unknown,1,5
42181,Shingata Jii (5-daime) LT-AM-3501,Unknown,Comedy,Special,5,11976,17091,75,Unknown,Unknown,Unknown,2,2,6,5,6,3,8
42183,San Jian Hao Zhi Ban Mian Ren,Unknown,"Action, Adventure, Romance, Martial Arts, Fantasy",ONA,12,11806,16610,109,2,2,1,7,6,5,2,1,Unknown,Unknown
42187,Wu Shang Shen Di,7.11,"Action, Adventure, Supernatural, Magic",ONA,64,3153,10584,949,48,32,82,88,55,8,5,5,2,6
42191,RGB Adventure Recaps,Unknown,"Sci-Fi, Adventure, Fantasy",Special,2,11687,17474,40,1,Unknown,Unknown,Unknown,2,Unknown,1,2,1,2
42192,Edens Zero,Unknown,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",TV,Unknown,Unknown,3204,26239,Unknown,1,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,2
42194,Katarina to Manabou,5.81,Comedy,ONA,9,8808,6691,4634,26,12,36,95,140,167,40,22,11,11
42199,We are Bulletproof: The Eternal,Unknown,Music,Music,1,12824,15808,149,16,6,1,14,13,18,9,6,1,4
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,8.64,"Psychological, Drama, Thriller, Fantasy",TV,12,56,399,342829,22038,22548,17639,7237,2242,965,491,230,151,536
42205,Shaman King (2021),Unknown,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",TV,Unknown,Unknown,2392,45941,1,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42206,Nu Wushen de Canzhuo II,6.82,"Slice of Life, Comedy",ONA,8,4359,7744,3082,67,48,112,201,133,65,23,8,8,7
42208,Oshiri Mae Man,Unknown,"Comedy, Super Power",ONA,2,11408,17070,78,3,Unknown,Unknown,1,4,10,8,4,2,9
42209,Xixing Ji Zhi Zaijian Wukong,Unknown,"Action, Adventure, Historical, Martial Arts, Fantasy",Movie,1,12909,14021,259,8,3,10,12,3,5,3,1,1,6
42211,Original Eigakan Manner Eizou,Unknown,"Comedy, Parody",Special,1,11380,16554,112,1,Unknown,1,3,6,8,13,9,1,12
42214,Kongjwi & Patjwi,Unknown,"Romance, Fantasy",Movie,1,15131,17481,41,Unknown,Unknown,Unknown,1,2,3,Unknown,1,Unknown,2
42215,Ujudaejang Aekkunun,Unknown,"Action, Sci-Fi, Adventure, Space",Movie,1,12686,17488,35,Unknown,Unknown,Unknown,Unknown,1,3,Unknown,Unknown,Unknown,1
42220,Condom Battler Gorou,5.51,"Action, Parody",ONA,4,9654,13349,342,26,2,7,11,33,41,16,11,9,11
42223,Oujo & Onna Kishi W Do Gehin Roshutsu,5.75,"Hentai, Fantasy",OVA,Unknown,Unknown,9068,1855,45,30,61,91,148,100,82,42,27,31
42224,Shikiyoku Infinite,6.39,Hentai,OVA,Unknown,Unknown,8093,2704,110,54,149,193,213,141,81,38,22,22
42228,Junkers Come Here Pilot Film,Unknown,Slice of Life,Special,1,14715,15722,151,2,1,1,13,14,15,2,2,Unknown,4
42233,Suirin: Karma (Ni),Unknown,"Music, Dementia",Movie,1,12241,17061,77,3,Unknown,7,5,11,5,3,2,1,2
42234,Ringo to Shoujo,Unknown,Dementia,Movie,1,11712,17019,82,2,Unknown,1,4,1,16,6,5,2,5
42238,Ani ni Tsukeru Kusuri wa Nai! 4,7.49,"Slice of Life, Comedy, School",ONA,12,1604,4483,12562,376,478,1225,1486,452,138,36,13,7,14
42246,S=13,Unknown,Dementia,Movie,1,11757,16916,88,2,1,Unknown,3,6,13,6,4,5,6
42247,Oumagatoki,Unknown,"Music, Dementia",Movie,1,11451,16924,89,2,Unknown,Unknown,4,13,9,5,4,3,4
42248,Eizou (Kage),Unknown,"Dementia, Music",Movie,1,13900,17021,80,2,Unknown,Unknown,5,4,4,9,3,3,6
42249,Tokyo Revengers,Unknown,"Action, Drama, School, Shounen",TV,Unknown,Unknown,3494,22069,2,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42250,Bungou Stray Dogs Wan!,7.74,"Slice of Life, Comedy, Supernatural",TV,12,930,2581,39324,1414,866,1375,1517,612,263,66,32,16,37
42256,Tonbo,Unknown,"Dementia, Music",Movie,1,12551,17188,66,3,1,Unknown,4,5,11,1,2,2,3
42257,Gavora,Unknown,"Dementia, Music",Movie,1,14089,16946,87,2,2,4,3,9,6,3,3,1,5
42258,Spin,Unknown,"Dementia, Music",Movie,1,12218,17229,63,2,1,1,2,1,8,1,2,Unknown,5
42260,Ninja Collection,3.84,Supernatural,TV,13,10989,4513,12232,59,28,67,161,262,383,516,517,552,890
42262,Enoshimans Spin-off: Kurage no Soudan,Unknown,Comedy,Special,3,13918,17107,77,3,Unknown,1,3,11,4,3,2,3,2
42263,Konglong Baobei Zhi Longshen Yongshi 2,Unknown,"Action, Sci-Fi, Adventure, Comedy, Kids",TV,52,15133,17490,38,1,Unknown,Unknown,Unknown,1,1,Unknown,Unknown,Unknown,1
42264,Konglong Baobei Zhi Longshen Yongshi 3,Unknown,"Action, Sci-Fi, Adventure, Comedy, Kids",TV,52,15136,17488,39,1,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,1
42266,Wu Dong Qian Kun 2nd Season,7.6,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",ONA,12,1286,9539,1518,88,104,198,129,42,21,6,7,1,10
42267,Dubu Xiaoyao,6.43,"Action, Martial Arts",ONA,80,6274,11163,748,19,14,25,44,24,18,5,8,5,8
42268,Shouxi Yu Ling Shi,6.52,"Action, Fantasy",ONA,40,5778,12104,503,13,8,17,34,27,10,6,3,6,2
42271,Line,Unknown,Dementia,Movie,1,15297,17299,58,1,Unknown,1,1,4,9,2,6,1,2
42272,Karasu,Unknown,Dementia,Movie,1,14888,17274,61,Unknown,Unknown,1,1,2,9,2,2,5,3
42274,Kidou,Unknown,Dementia,Movie,1,14975,17393,50,1,Unknown,Unknown,2,4,4,5,3,Unknown,2
42275,Miminari,Unknown,Dementia,Movie,1,15544,17306,57,Unknown,Unknown,1,1,5,5,4,4,Unknown,3
42276,Rain: Memory of Cloud. 1,Unknown,Dementia,Movie,1,11675,17285,60,1,Unknown,1,3,3,10,3,3,1,3
42277,Yellow Fish,Unknown,Dementia,Movie,1,12977,17342,54,Unknown,Unknown,Unknown,3,2,10,3,1,3,2
42278,The Third Eye,Unknown,Dementia,Movie,1,12490,17312,58,Unknown,2,1,1,5,6,4,4,2,3
42279,Wind,Unknown,Dementia,Movie,1,12827,17357,53,Unknown,1,Unknown,4,2,11,1,4,Unknown,2
42280,Lotus,Unknown,Dementia,Movie,1,15328,17327,57,Unknown,Unknown,1,4,4,6,4,3,1,4
42281,Zap Cat,Unknown,Dementia,Movie,1,13100,17288,60,Unknown,Unknown,1,2,2,10,6,3,2,3
42282,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,Unknown,"Comedy, Drama, Romance, Fantasy, School",TV,Unknown,Unknown,2393,45612,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42284,Yuan Long,7.27,"Action, Adventure, Fantasy",ONA,16,2479,9871,1325,65,73,137,160,64,27,12,5,7,6
42285,Shi Zhi Ge: Hua Yu Yan De Kuangxiang Shi,Unknown,"Action, Fantasy",ONA,13,11938,9791,1373,3,8,22,29,22,24,12,3,5,5
42286,Heukkkokdujanggun,Unknown,"Drama, Fantasy",Special,1,14387,17502,29,2,Unknown,Unknown,Unknown,2,1,Unknown,Unknown,Unknown,1
42290,Ling Long: Incarnation Part 2,7.35,"Action, Sci-Fi, Horror, Demons, Drama, Thriller",ONA,6,2133,11142,752,39,52,58,42,23,12,5,2,Unknown,6
42291,Xian Feng Jian Yu Lu,Unknown,"Action, Supernatural, Fantasy",ONA,70,12902,11319,703,7,3,11,24,15,10,3,6,2,8
42293,Qiang Shen Ji: Shenhai Xianluo Pian,Unknown,"Action, Sci-Fi",ONA,Unknown,Unknown,16568,113,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
42295,Fushigi Dagashiya: Zenitendou,Unknown,"Mystery, Kids",TV,Unknown,14020,11248,725,1,6,7,20,24,12,5,3,7,1
42296,Fushigi Dagashiya: Zenitendou Movie - Tsuri Taiyaki,Unknown,"Kids, Mystery",Movie,1,14007,12563,425,1,Unknown,1,1,3,3,1,2,Unknown,1
42302,Da Wang Bu Gaoxing 2,Unknown,"Comedy, Demons, Magic, Fantasy, School",ONA,12,13724,11430,666,8,6,13,33,16,14,6,Unknown,2,5
